theater,title,director,year,theater_film_link,dates,letterboxd_url,letterboxd_rating,letterboxd_viewers
Cineteca Madrid,Tres colores: Blanco,Krzysztof Kieślowski,1994,https://www.cinetecamadrid.com/programacion/tres-colores-blanco-0,['2025-02-19 19:30'],https://letterboxd.com/film/three-colours-white/,3.8,170000.0
Cine doré,No Sex Last Night,Sophie Calle y Greg Shephard,1996,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4757,"['2025-02-07 20:00', '2025-02-22 21:00']",https://letterboxd.com/film/no-sex-last-night/,3.8,1200.0
Cine doré,The Talk of the Town,George Stevens,1942,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4747,"['2025-02-02 17:30', '2025-02-12 17:30']",https://letterboxd.com/film/the-talk-of-the-town/,3.7,9800.0
Cine doré,Soy Nevenka,Iciar Bollain,2024,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4784,"['2025-02-12 20:30', '2025-02-21 19:00']",https://letterboxd.com/film/i-am-nevenka/,3.7,4500.0
Cine doré,Midnight in Paris,Woody Allen,2011,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4780,['2025-02-18 20:30'],https://letterboxd.com/film/midnight-in-paris/,3.7,1000000.0
Cineteca Madrid,Typhoon Club,Shinji Sōmai,1985,https://www.cinetecamadrid.com/programacion/typhoon-club,"['2025-02-15 20:00', '2025-02-25 20:00']",https://letterboxd.com/film/typhoon-club/,3.7,9100.0
Cine doré,Ride Lonesome,Budd Boetticher,1959,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4770,"['2025-02-13 21:00', '2025-02-21 17:30']",https://letterboxd.com/film/ride-lonesome/,3.7,12000.0
Cineteca Madrid,Love Hotel,Shinji Sōmai,1985,https://www.cinetecamadrid.com/programacion/love-hotel,['2025-02-20 20:00'],https://letterboxd.com/film/love-hotel/,3.7,3100.0
Cineteca Madrid,Possessor Uncut,Brandon Cronenberg,2020,https://www.cinetecamadrid.com/programacion/possessor-uncut,['2025-02-16 19:30'],https://letterboxd.com/film/possessor/,3.6,215000.0
Cine doré,Man’s Castle,Frank Borzage,1933,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4684,['2025-02-09 21:00'],https://letterboxd.com/film/mans-castle/,3.6,3700.0
Cineteca Madrid,Titane,Julia Ducournau,2021,https://www.cinetecamadrid.com/programacion/titane,['2025-02-90 19:30'],https://letterboxd.com/film/titane/,3.6,444000.0
Cine doré,Maixabel,Iciar Bollain,2021,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4781,['2025-02-19 17:30'],https://letterboxd.com/film/maixabel/,3.6,9600.0
Cine doré,It Should Happen to You!,George Cuckor,1954,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4776,"['2025-02-15 21:00', '2025-02-27 17:30']",https://letterboxd.com/film/it-should-happen-to-you/,3.6,6600.0
Cineteca Madrid,La americanización de Emily,Arthur Hiller,1964,https://www.cinetecamadrid.com/programacion/la-americanizacion-de-emily,['2025-02-50 20:00'],https://letterboxd.com/film/the-americanization-of-emily/,3.6,3900.0
Cineteca Madrid,Kaza-Hana,Shinji Sōmai,2000,https://www.cinetecamadrid.com/programacion/kaza-hana,['2025-02-21 20:00'],https://letterboxd.com/film/kaza-hana/,3.6,1100.0
Cine doré,All the King’s Men,Robert Rossen,1949,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4758,"['2025-02-07 21:00', '2025-02-23 17:30']",https://letterboxd.com/film/all-the-kings-men/,3.6,14000.0
Cine doré,Maixabel,Iciar Bollain,2021,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4775,['2025-02-15 19:30'],https://letterboxd.com/film/maixabel/,3.6,9600.0
Cineteca Madrid,P. P. Rider,Shinji Sōmai,1983,https://www.cinetecamadrid.com/programacion/p-p-rider,"['2025-02-19 20:00', '2025-02-27 17:30']",https://letterboxd.com/film/p-p-rider/,3.6,1300
Cine doré,Hugo,Martin Scorsese,2011,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4744,['2025-02-01 17:30'],https://letterboxd.com/film/hugo/,3.5,774000.0
Cineteca Madrid,Conferencia de Victoria Cirlot + Una habitación en la ciudad,Jacques Demy,1982,https://www.cinetecamadrid.com/programacion/conferencia-de-victoria-cirlot-una-habitacion-en-la-ciudad,['2025-02-14 19:00'],https://letterboxd.com/film/a-room-in-town-1982/,3.5,7500
Cine doré,Yuli,Iciar Bollain,2018,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4772,"['2025-02-04 17:30', '2025-02-14 19:30']",https://letterboxd.com/film/yuli-2018/,3.5,3600.0
Cine doré,None Shall Escape,André De Toth,1944,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4782,"['2025-02-19 21:00', '2025-02-28 21:00']",https://letterboxd.com/film/none-shall-escape/,3.5,799.0
Cineteca Madrid,Saint Maud,Rose Glass,2019,https://www.cinetecamadrid.com/programacion/saint-maud,['2025-02-23 19:30'],https://letterboxd.com/film/saint-maud/,3.5,244000.0
Cineteca Madrid,Stepchildren,Shinji Sōmai,1985,https://www.cinetecamadrid.com/programacion/stepchildren,['2025-02-22 20:00'],https://letterboxd.com/film/lost-chapter-of-snow-passion/,3.5,858.0
Cineteca Madrid,Dreamy Fifteen,Shinji Sōmai,1980,https://www.cinetecamadrid.com/programacion/dreamy-fifteen,['2025-02-16 20:00'],https://letterboxd.com/film/dreamy-fifteen/,3.4,404.0
Cine doré,Together Again,Charles Vidor,1944,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4752,"['2025-02-05 17:30', '2025-02-20 21:00']",https://letterboxd.com/film/together-again/,3.4,549.0
Cineteca Madrid,Sex is Comedy,Catherine Breillat,2002,https://www.cinetecamadrid.com/programacion/sex-comedy,['2025-02-22 19:00'],https://letterboxd.com/film/sex-is-comedy/,3.4,3900.0
Cine doré,Adieu au langage,Jean-Luc Godard,2014,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4749,"['2025-02-02 20:30', '2025-02-26 21:00']",https://letterboxd.com/film/goodbye-to-language/,3.4,25000.0
Cineteca Madrid,Cyborg Generation,Miguel Morillo Vega,2024,https://www.cinetecamadrid.com/programacion/cyborg-generation-0,"['2025-02-14 20:30', '2025-02-16 20:00', '2025-02-19 19:00']",https://letterboxd.com/film/cyborg-generation/,3.4,547.0
Cine doré,The Illusionist,Neil Burger,2006,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4797,['2025-02-22 17:30'],https://letterboxd.com/film/the-illusionist/,3.4,211000.0
Cine doré,El olivo,Iciar Bollain,2016,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4712,['2025-02-07 17:30'],https://letterboxd.com/film/the-olive-tree/,3.3,5500.0
Cineteca Madrid,Sailor Suit and Machine Gun,Shinji Sōmai,1981,https://www.cinetecamadrid.com/programacion/sailor-suit-and-machine-gun,"['2025-02-18 20:00', '2025-02-23 20:00']",https://letterboxd.com/film/sailor-suit-and-machine-gun/,3.3,5000.0
Cine doré,Gun Fury,Raoul Walsh,1953,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4771,['2025-02-14 17:30'],https://letterboxd.com/film/gun-fury/,3.2,1100.0
Cine doré,La boda de Rosa,Iciar Bollain,2020,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4755,"['2025-02-06 17:30', '2025-02-16 19:30']",https://letterboxd.com/film/rosas-wedding/,3.2,5300.0
Cine doré,"Katmandú, un espejo en el cielo",Iciar Bollain,2011,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4786,['2025-02-22 19:00'],https://letterboxd.com/film/kathmandu-lullaby/,3.2,345.0
Cineteca Madrid,Los maestros tullidos,Joe Law,1979,https://www.cinetecamadrid.com/programacion/los-maestros-tullidos,['2025-02-70 20:00'],https://letterboxd.com/film/the-crippled-masters/,3.1,1600.0
Cine doré,Always a Bridesmaid,Nina Davenport,2000,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4793,"['2025-02-05 20:30', '2025-02-27 19:30']",https://letterboxd.com/film/always-a-bridesmaid/,,55.0
Cine doré,Camada negra,Manuel Gutiérrez Aragón,1977,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4765,['2025-02-06 21:00'],https://letterboxd.com/film/black-litter/,,173.0
Cineteca Madrid,"Carlo Ginzburg, tout m’intéresse là-bas","Marianne Alphant, Pascale Bouhénic",2016,https://www.cinetecamadrid.com/programacion/carlo-ginzburg-tout-minteresse-la-bas,['2025-02-11 19:30'],,,
Cine doré,Cortometrajes de George Méliès y Segundo de Chomón,,,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4774,['2025-02-15 17:30'],,,
Cine doré,Crimen de doble filo,José Luis Borau,1965,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4779,['2025-02-18 17:30'],https://letterboxd.com/film/double-edged-crime/,,102.0
Cine doré,Diaries,Ed Pincus,1981,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4756,"['2025-02-06 19:30', '2025-02-19 19:00']",https://letterboxd.com/film/diaries/,,145.0
Cineteca Madrid,Dulcinea,Paloma Polo,2023,https://www.cinetecamadrid.com/programacion/dulcinea-0,"['2025-02-80 20:30', '2025-02-90 20:00', '2025-02-11 19:00']",https://letterboxd.com/film/dulcinea-2023/,,16.0
Cineteca Madrid,El arte de los analfabetos,"Kevin Castellano, Edu Hirschfeld",2024,https://www.cinetecamadrid.com/programacion/el-arte-de-los-analfabetos,"['2025-02-15 20:30', '2025-02-18 19:00']",https://letterboxd.com/film/el-arte-de-los-analfabetos/,,12.0
Cine doré,El monosabio,Ray Rivas,1977,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4748,['2025-02-02 19:00'],https://letterboxd.com/film/el-monosabio/,,37.0
Cineteca Madrid,En la alcoba del Sultán,Javier Rebollo,2024,https://www.cinetecamadrid.com/programacion/en-la-alcoba-del-sultan-0,"['2025-02-10 18:30', '2025-02-20 18:00', '2025-02-80 20:00']",https://letterboxd.com/film/close-to-the-sultan/,,255.0
Cine doré,First Comes Love,Nina Davenport,2013,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4761,"['2025-02-08 20:30', '2025-02-13 19:30']",https://letterboxd.com/film/first-comes-love/,,149.0
Cineteca Madrid,Georges Didi-Huberman – douze images pour le meilleur et pour le pire,"Marianne Alphant, Pascale Bouhénic",2014,https://www.cinetecamadrid.com/programacion/georges-didi-huberman-douze-images-pour-le-meilleur-et-pour-le-pire,['2025-02-40 19:30'],,,
Cineteca Madrid,Go Lesbian Or Go Home,Varias autoras,,https://www.cinetecamadrid.com/programacion/go-lesbian-or-go-home,['2025-02-80 19:00'],,,
Cine doré,Hay que matar a B.,José Luis Borau,1975,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4773,"['2025-02-14 20:30', '2025-02-20 19:30']",https://letterboxd.com/film/hay-que-matar-a-b/,,138
Cine doré,Kitch’s Last Meal,Carolee Schneemann,1976,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4792,"['2025-02-16 21:00', '2025-02-26 20:00']",https://letterboxd.com/film/kitchs-last-meal/,,188.0
Cineteca Madrid,La Carmen,Julio Diamante,1976,https://www.cinetecamadrid.com/programacion/la-carmen,['2025-02-20 19:00'],https://letterboxd.com/film/la-carmen/,,22.0
Cine doré,La balsa de piedra,George Sluizer,2002,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4764,['2025-02-11 17:30'],https://letterboxd.com/film/the-stone-raft/,,216.0
Cineteca Madrid,La marsellesa de los borrachos,Pablo Gil Rituerto,2024,https://www.cinetecamadrid.com/programacion/la-marsellesa-de-los-borrachos,"['2025-02-21 20:30', '2025-02-22 20:30', '2025-02-23 19:00']",https://letterboxd.com/film/the-drunkmens-marseillaise/,,70.0
Cine doré,La noche del hermano,Santiago García de Leániz,2005,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4745,"['2025-02-01 19:00', '2025-02-23 19:00']",https://letterboxd.com/film/the-night-of-the-brother/,,55.0
Cine doré,La sabina,José Luis Borau,1979,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4766,"['2025-02-12 19:00', '2025-02-28 17:30']",https://letterboxd.com/film/la-sabina/,,79.0
Cine doré,Leo,José Luis Borau,2000,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4788,['2025-02-23 21:00'],https://letterboxd.com/film/leo-2000/,,138.0
Cineteca Madrid,Los últimos,Sebastián Peña Escobar,2023,https://www.cinetecamadrid.com/programacion/los-ultimos,['2025-02-70 19:30'],https://letterboxd.com/film/los-ultimos-2023/,,1.0
Cine doré,Malaventura,Manuel Gutiérrez Aragón,1988,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4753,"['2025-02-05 20:00', '2025-02-25 17:30']",https://letterboxd.com/film/misadventure-1988/,,17.0
Cine doré,Niño nadie,José Luis Borau,1996,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4760,"['2025-02-08 19:30', '2025-02-26 17:30']",https://letterboxd.com/film/nino-nadie/,,40
Cineteca Madrid,Objeto de estudio,Raúl Alaejos,2024,https://www.cinetecamadrid.com/programacion/objeto-de-estudio-0,"['2025-02-31 20:00', '2025-02-10 20:30', '2025-02-20 20:30']",https://letterboxd.com/film/object-of-study/,,41.0
Cineteca Madrid,Objeto de mi deseo,Varios autores,,https://www.cinetecamadrid.com/programacion/objeto-de-mi-deseo,['2025-02-15 18:30'],https://letterboxd.com/film/colo-colo-un-objeto-de-deseo/,,3.0
Cine doré,SILVIA AGUILAR: GIALLO Y CARNAVAL,,,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4796,['2025-02-28 19:30'],,,
Cineteca Madrid,Sesión de cortometrajes de Don Hertzfeldt,Don Hertzfeldt,,https://www.cinetecamadrid.com/programacion/sesion-de-cortometrajes-de-don-hertzfeldt,['2025-02-27 20:00'],,,
Cineteca Madrid,Shatter Belt,James Ward Byrkit,2023,https://www.cinetecamadrid.com/programacion/shatter-belt,['2025-02-26 20:00'],https://letterboxd.com/film/shatter-belt/,,284.0
Cine doré,Sublet,Chus Gutiérrez,1991,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4768,['2025-02-13 17:30'],https://letterboxd.com/film/sublet/,,87.0
Cineteca Madrid,"Svetlana Alpers, distance et étrangeté","Marianne Alphant, Pascale Bouhénic",2015,https://www.cinetecamadrid.com/programacion/svetlana-alpers-distance-et-etrangete,['2025-02-60 19:30'],,,
Cine doré,Tata mía,José Luis Borau,1986,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4763,['2025-02-09 19:30'],https://letterboxd.com/film/tata-mia/,,104.0
Cine doré,Un paragua para tres,Felipe Vega,1992,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4794,['2025-02-27 21:00'],https://letterboxd.com/film/un-paraguas-para-tres/,,40.0
Cineteca Madrid,Victor Stoichita – L’image super-langage,"Marianne Alphant, Pascale Bouhénic",2014,https://www.cinetecamadrid.com/programacion/victor-stoichita-limage-super-langage,['2025-02-13 19:30'],,,
