theater,title,director,year,theater_film_link,dates,letterboxd_url,letterboxd_rating,letterboxd_viewers
Cineteca Madrid,TWST: Things We Said Today,Andrei Ujică,2024,https://www.cinetecamadrid.com/programacion/twst-things-we-said-today,['2025-05-11 18:00'],https://letterboxd.com/film/twst-things-we-said-today/,3.1,447.0
Cineteca Madrid,The End,Joshua Oppenheimer,2024,https://www.cinetecamadrid.com/programacion/end,"['2025-05-23 17:30', '2025-05-24 20:30', '2025-05-25 19:30', '2025-05-28 19:30']",https://letterboxd.com/film/the-end-2024/,3.0,16000.0
Cineteca Madrid,Trilogía de la guerra (I),Jocelyn Saab,,https://www.cinetecamadrid.com/programacion/trilogia-de-la-guerra-i,['2025-05-13 20:00'],https://letterboxd.com/film/transformers-war-for-cybertron-earthrise/,3.0,1900.0
Cine doré,A.I. Artificial Intelligence,Steven Spielberg,2001,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4911,['2025-05-03 17:30'],,,
Cineteca Madrid,A.K. (Akira Kurosawa),Chris Marker,1985,https://www.cinetecamadrid.com/programacion/ak-akira-kurosawa,['2025-05-30 20:30'],,,
Cineteca Madrid,Abel Jaramillo. La imagen ardiente,Abel Jaramillo,,https://www.cinetecamadrid.com/programacion/abel-jaramillo-la-imagen-ardiente,['2025-05-21 19:30'],,,
Cineteca Madrid,Another Other + Sixty-Seven Milliseconds + The Diary of a Sky,Varios/as autores/as,,https://www.cinetecamadrid.com/programacion/another-other-sixty-seven-milliseconds-diary-sky,['2025-05-09 18:00'],,,
Cineteca Madrid,Arquitectura en movimiento. El archivo filmado de Ricardo Bofill,Ricardo Bofill,,https://www.cinetecamadrid.com/programacion/arquitectura-en-movimiento-el-archivo-filmado-de-ricardo-bofill,['2025-05-08 19:45'],,,
Cineteca Madrid,Be Kind Remind: Taller infantil de creación audiovisual y archivo,,,https://www.cinetecamadrid.com/programacion/be-kind-remind-taller-infantil-de-creacion-audiovisual-y-archivo,"['2025-05-10 11:30', '2025-05-11 17:00']",,,
Cineteca Madrid,Billete de ida (Sesión de cortometrajes),Varios autores,,https://www.cinetecamadrid.com/programacion/billete-de-ida-sesion-de-cortometrajes,['2025-05-13 20:30'],,,
Cineteca Madrid,Billete de vuelta (Sesión de cortometrajes),Varios autores,,https://www.cinetecamadrid.com/programacion/billete-de-vuelta-sesion-de-cortometrajes,['2025-05-15 20:30'],,,
Cineteca Madrid,"Binnizá, los seres de las nubes",Juan Carlos Rulfo,2025,https://www.cinetecamadrid.com/programacion/binniza-los-seres-de-las-nubes,"['2025-05-02 18:00', '2025-05-03 18:00', '2025-05-04 18:00']",,,
Cineteca Madrid,Canone effimero,"Gianluca De Serio, Massimiliano De Serio",2025,https://www.cinetecamadrid.com/programacion/canone-effimero,['2025-05-07 20:30'],https://letterboxd.com/film/canone-effimero/,,97.0
Cineteca Madrid,Capitolio Vs. Capitolio,Javier Horcajada,2025,https://www.cinetecamadrid.com/programacion/capitolio-vs-capitolio,['2025-05-09 20:00'],,,
Cineteca Madrid,Capítulo XXI: Itinerarios del sonido I (escuchas en el espacio público),,,https://www.cinetecamadrid.com/programacion/capitulo-xxi-itinerarios-del-sonido-i-escuchas-en-el-espacio-publico,['2025-05-14 19:00'],,,
Cineteca Madrid,Carta desde Siberia,Chris Marker,1957,https://www.cinetecamadrid.com/programacion/carta-desde-siberia,['2025-05-21 20:30'],,,
Cineteca Madrid,"Cenizas y diamantes, la película de Don Cornelio y La Zona",Ricky Piterbarg,2024,https://www.cinetecamadrid.com/programacion/cenizas-y-diamantes-la-pelicula-de-don-cornelio-y-la-zona,"['2025-05-30 20:00', '2025-05-01 19:30', '2025-05-03 19:30']",https://letterboxd.com/film/cenizas-y-diamantes-la-pelicula-de-don-cornelio-y-la-zona/,,111.0
Cineteca Madrid,Center Cabaret,Varios autores,,https://www.cinetecamadrid.com/programacion/center-cabaret,['2025-05-24 19:00'],https://letterboxd.com/film/cabaret-nar-zonder-twijfel/,,1.0
Cineteca Madrid,Circles + Esquizo,Ricardo Bofill,,https://www.cinetecamadrid.com/programacion/circles-esquizo,['2025-05-04 20:00'],,,
Cineteca Madrid,Cortometrajes de Chris Marker (I): El arte de la resistencia,Chris Marker,,https://www.cinetecamadrid.com/programacion/cortometrajes-de-chris-marker-i-el-arte-de-la-resistencia,['2025-05-25 20:30'],,,
Cineteca Madrid,Cortometrajes de Chris Marker (II): Arqueología del futuro,Chris Marker,,https://www.cinetecamadrid.com/programacion/cortometrajes-de-chris-marker-ii-arqueologia-del-futuro,['2025-05-28 19:00'],,,
Cineteca Madrid,De matadero a vivero (película en proceso),Fernando Sánchez Castillo,2025,https://www.cinetecamadrid.com/programacion/de-matadero-vivero-pelicula-en-proceso,['2025-05-07 19:00'],,,
Cineteca Madrid,Des murs et des hommes,Dalila Ennadre,2014,https://www.cinetecamadrid.com/programacion/des-murs-et-des-hommes,['2025-05-04 19:30'],,,
Cineteca Madrid,Documenta Pro: Prácticas de archivo y retos de la producción,,,https://www.cinetecamadrid.com/programacion/documenta-pro-practicas-de-archivo-y-retos-de-la-produccion,"['2025-05-07 12:30', '2025-05-08 10:00']",,,
Cineteca Madrid,"El Batalett, femmes de la médina",Dalila Ennadre,2001,https://www.cinetecamadrid.com/programacion/el-batalett-femmes-de-la-medina,['2025-05-02 19:30'],,,
Cineteca Madrid,Errotatiba + Recuerdos para el que por mí pregunte + Las Territorias,Varios/as autores/as,,https://www.cinetecamadrid.com/programacion/errotatiba-recuerdos-para-el-que-por-mi-pregunte-las-territorias,['2025-05-09 18:00'],,,
Cineteca Madrid,Funeral Parade of Demons,Varios/as autores/as,,https://www.cinetecamadrid.com/programacion/funeral-parade-demons,['2025-05-03 19:00'],,,
Cineteca Madrid,Gatos encaramados,Chris Marker,2003,https://www.cinetecamadrid.com/programacion/gatos-encaramados,['2025-05-31 20:30'],,,
Cineteca Madrid,Gloria Fuertes,Francisco Rodríguez,2024,https://www.cinetecamadrid.com/programacion/gloria-fuertes,"['2025-05-30 18:00', '2025-05-31 18:00', '2025-05-01 18:00']",,,
Cineteca Madrid,Hombres íntegros,Alejandro Andrade,2024,https://www.cinetecamadrid.com/programacion/hombres-integros,['2025-05-20 20:30'],https://letterboxd.com/film/fine-young-men/,,215.0
Cineteca Madrid,"Il était une fois Beyrouth, histoire d'une star",Jocelyne Saab,1994,https://www.cinetecamadrid.com/programacion/il-etait-une-fois-beyrouth-histoire-dune-star,['2025-05-28 20:30'],,,
Cineteca Madrid,"Iran, l'Utopie en marche",Jocelyne Saab,1980,https://www.cinetecamadrid.com/programacion/iran-lutopie-en-marche,['2025-05-27 20:00'],https://letterboxd.com/film/iran-utopia-in-the-making/,,198.0
Cineteca Madrid,J'ai tant aimé...,Dalila Ennadre,2008,https://www.cinetecamadrid.com/programacion/jai-tant-aime,['2025-05-03 19:30'],,,
Cineteca Madrid,"Jean Genet, Notre-Père-des-Fleurs",Dalila Ennadre,2021,https://www.cinetecamadrid.com/programacion/jean-genet-notre-pere-des-fleurs,[],https://letterboxd.com/film/jean-genet-our-father-of-flowers/,,22.0
Cineteca Madrid,John Lilly and the Earth Coincidence Control Office,"Michael Almereyda, Courtney Stephens",2025,https://www.cinetecamadrid.com/programacion/john-lilly-and-earth-coincidence-control-office,['2025-05-08 18:00'],https://letterboxd.com/film/john-lilly-and-the-earth-coincidence-control/,,288.0
Cineteca Madrid,Kukuaren Kanta + Cambium,Varios/as autores/as,,https://www.cinetecamadrid.com/programacion/kukuaren-kanta-cambium,['2025-05-08 18:00'],,,
Cineteca Madrid,La jetée + Recuerdos del porvenir,Chris Marker,,https://www.cinetecamadrid.com/programacion/la-jetee-recuerdos-del-porvenir,['2025-05-17 20:30'],,,
Cineteca Madrid,La memoria es nuestra (Preview),"Terrorismo de Autor, en colaboración con el Grupo de Historia Urbana Barrio del Pilar",2021,https://www.cinetecamadrid.com/programacion/la-memoria-es-nuestra-preview,['2025-05-09 18:30'],,,
Cineteca Madrid,La niña de la cabra,Ana Asensio,2025,https://www.cinetecamadrid.com/programacion/la-nina-de-la-cabra,"['2025-05-15 18:00', '2025-05-16 19:30', '2025-05-18 18:00']",https://letterboxd.com/film/goat-girl/,,204.0
Cineteca Madrid,La soledad del cantante de fondo,Chris Marker,1974,https://www.cinetecamadrid.com/programacion/la-soledad-del-cantante-de-fondo,['2025-05-27 20:30'],,,
Cineteca Madrid,Le Sahara n'est pas à vendre,Jocelyne Saab,1977,https://www.cinetecamadrid.com/programacion/le-sahara-nest-pas-vendre,['2025-05-22 20:00'],https://letterboxd.com/film/the-sahara-is-not-for-sale/,,74.0
Cineteca Madrid,Lettre de Beyrouth (Trilogía de la guerra II),Jocelyne Saab,1978,https://www.cinetecamadrid.com/programacion/lettre-de-beyrouth-trilogia-de-la-guerra-ii,['2025-05-14 20:00'],,,
Cineteca Madrid,Locas del ático + La casa y el ternero,Varias autoras,2024,https://www.cinetecamadrid.com/programacion/locas-del-atico-la-casa-y-el-ternero,['2025-05-07 20:00'],,,
Cineteca Madrid,"Michel Nedjar & Jakobois: La cámara, ese órgano vital del deseo","Michel Nedjar, Jakobois",,https://www.cinetecamadrid.com/programacion/michel-nedjar-jakobois-la-camara-ese-organo-vital-del-deseo,['2025-05-21 19:00'],,,
Cine doré,Movimientos perpétuos: Cine-tributo a Carlos Paredes,Edgar Pera,2006,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4912,['2025-05-03 17:30'],https://letterboxd.com/film/perpetual-movements-a-cine-tribute-to-carlos-paredes/,,46.0
Cineteca Madrid,Negro limbo,Lorenzo Benítez,2024,https://www.cinetecamadrid.com/programacion/negro-limbo,['2025-05-23 19:30'],,,
Cineteca Madrid,No debería estar ahí. Sonido desviado en el cine,,,https://www.cinetecamadrid.com/programacion/no-deberia-estar-ahi-sonido-desviado-en-el-cine,"['2025-05-06 17:30', '2025-05-07 17:30', '2025-05-08 17:30']",,,
Cineteca Madrid,No verás sus cuerpos enterrados en la arena,Miranda Pennell,,https://www.cinetecamadrid.com/programacion/no-veras-sus-cuerpos-enterrados-en-la-arena,['2025-05-08 17:30'],,,
Cine doré,Okrania,Boris Barnet,1933,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4923,['2025-05-08 20:30'],,,
Cineteca Madrid,Pneuma + Cuando lleguemos al claro,Varios autores,,https://www.cinetecamadrid.com/programacion/pneuma-cuando-lleguemos-al-claro,['2025-05-10 18:00'],,,
Cine doré,Port of Memory,Kamal Aljafari,2010,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4922,['2025-05-08 19:30'],https://letterboxd.com/film/port-of-memory/,,353.0
Cineteca Madrid,Postscript + What We Ask of a Statue is That It Doesn't Move,Varios/as autores/as,,https://www.cinetecamadrid.com/programacion/postscript-what-we-ask-statue-it-doesnt-move,['2025-05-10 20:30'],,,
Cineteca Madrid,Razeh-del + Partition,Varias autoras,,https://www.cinetecamadrid.com/programacion/razeh-del-partition,['2025-05-10 17:00'],,,
Cineteca Madrid,Rebobinando,José Fernandez Riveiro,2017,https://www.cinetecamadrid.com/programacion/rebobinando,['2025-05-02 20:00'],https://letterboxd.com/film/rebobinando/,,86.0
Cine doré,Recollection,Kamal Aljafari,2015,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4925,['2025-05-09 19:30'],https://letterboxd.com/film/recollection/,,278.0
Cineteca Madrid,Retratos de fuego y exilio (Sesión de cortometrajes),Jocelyne Saab,,https://www.cinetecamadrid.com/programacion/retratos-de-fuego-y-exilio-sesion-de-cortometrajes,['2025-05-20 20:00'],,,
Cineteca Madrid,Sesión de clausura,Varios autores,,https://www.cinetecamadrid.com/programacion/sesion-de-clausura-0,['2025-05-11 20:00'],,,
Cineteca Madrid,Sesión de inauguración,Varios/as autores/as,,https://www.cinetecamadrid.com/programacion/sesion-de-inauguracion,['2025-05-06 20:00'],,,
Cineteca Madrid,Terror Maniacs,Varios autores,,https://www.cinetecamadrid.com/programacion/terror-maniacs,['2025-05-17 19:00'],https://letterboxd.com/film/motorpsycho-maniacs/,,56.0
Cineteca Madrid,The Host,Miranda Penell,2015,https://www.cinetecamadrid.com/programacion/host-1,['2025-05-07 17:30'],https://letterboxd.com/film/the-host-2015/,,103.0
Cineteca Madrid,The Island,Anca Damian,2022,https://www.cinetecamadrid.com/programacion/island,['2025-05-25 12:00'],https://letterboxd.com/film/the-island-2022-3/,,24.0
Cineteca Madrid,The Secret of Pin-Up Island,Alecs Năstoiu,2024,https://www.cinetecamadrid.com/programacion/secret-pin-island,['2025-05-31 20:00'],https://letterboxd.com/film/the-secret-of-pin-up-island/,,22.0
Cineteca Madrid,Todo documento de civilización,Tatiana Mazú González,2024,https://www.cinetecamadrid.com/programacion/todo-documento-de-civilizacion,['2025-05-07 18:00'],https://letterboxd.com/film/every-document-of-civilization/,,275.0
Cineteca Madrid,Tormenta sobre el Líbano,Jocelyne Saab,,https://www.cinetecamadrid.com/programacion/tormenta-sobre-el-libano,['2025-05-15 20:00'],,,
Cineteca Madrid,Turismo de guerra. De la guerra también se sale,Kikol Grau,2024,https://www.cinetecamadrid.com/programacion/turismo-de-guerra-de-la-guerra-tambien-se-sale,['2025-05-10 20:00'],,,
Cineteca Madrid,Un dragón de cien cabezas + Deuses de pedra,Varios/as autores/as,2025,https://www.cinetecamadrid.com/programacion/un-dragon-de-cien-cabezas-deuses-de-pedra,['2025-05-08 20:00'],,,
Cineteca Madrid,Viento del Este,Maia Gattás Vargas,2023,https://www.cinetecamadrid.com/programacion/viento-del-este,['2025-05-10 19:00'],https://letterboxd.com/film/east-wind-2023/,,108.0
Cine doré,Zloto, Wojciech Has,1962,https://entradasfilmoteca.gob.es/FichaPelicula.aspx?id=1&idPelicula=4921,['2025-05-08 17:30'],https://letterboxd.com/film/gold-dreams/,,175.0
